id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1.35124E+18,NoLA Garden District w/Hot Tub & Pool!,108430,Ligia,,Central City,29.93469134,-90.08145191,Entire home/apt,226,2,1,10-02-2025,0.23,4,87,1,23-XSTR-19273
1.35136E+18,The Filmore Mason,28115998,Jacinta,,Fillmore,30.01113778,-90.07267328,Entire home/apt,94,3,6,01-06-2025,1.67,1,257,6,"25-NSTR-01659, 25-OSTR-01658"
1.35138E+18,Cozy Nola Home,99927481,T,,Seventh Ward,29.97406,-90.0627,Entire home/apt,91,30,3,04-05-2025,0.83,1,267,3,"21CSTR-05493, 21-OSTR-10747"
1.35147E+18,"Spacious 3BD Unit w/ Pool, Walk to French Quarter",544722946,Leigh Ann Wilgus,,Central Business District,29.95285,-90.07412,Entire home/apt,298,1,2,25-05-2025,0.67,46,317,2,24-XSTR-05505
1.35166E+18,New Orleans CBD Condo,158237462,Susan,,Central Business District,29.95257078,-90.07269916,Entire home/apt,,30,0,,,1,365,0,"23NSTR-79462, 20OSTR-97325"
1.35176E+18,"One month stay +
Historic . NOLA . Garden District",674639337,Denise,,Lower Garden District,29.93257,-90.07582,Entire home/apt,54,30,0,,,1,179,0,
1.35233E+18,Casa Azul,166861989,Melinda,,St. Roch,29.98876879,-90.05519544,Entire home/apt,88,1,4,26-05-2025,1.38,2,86,4,"25-NSTR-01452, 25-OSTR-01626"
1.35386E+18,NOLA Modern | Near Superdome,480049217,Stephen,,Central City,29.95019,-90.09887,Entire home/apt,135,30,0,,,1,270,0,"23NSTR-14531, 20OSTR-18043"
1.35388E+18,Middle of Everything!,504677560,Ryan M,,Mid-City,29.97212,-90.10603,Entire home/apt,77,30,0,,,2,365,0,
1.35451E+18,3 New Luxury Homes | 15BR Near Superdome + Parking,393425768,Samer,,Tulane - Gravier,29.958228,-90.0886769,Entire home/apt,584,30,0,,,1,334,0,"22-CSTR-10127, 21-OSTR-12387"
1.35453E+18,Ursulines Historic Creole Cottage- Steps to Qtr -E,2019341,Historic Getaways,,Treme - Lafitte,29.96471,-90.0674,Entire home/apt,199,30,2,29-05-2025,0.66,34,265,2,"23NSTR-01998, 23-OSTR-10113"
1.35467E+18,Modern + Private Detached Guesthouse,7834080,Rebecca,,Seventh Ward,29.97684,-90.07583,Entire home/apt,,2,2,05-05-2025,0.91,1,0,2,"25-NSTR-00540, 24-OSTR-23308"
1.35505E+18,Irish Channel Charmer,104250639,Long,,Irish Channel,29.92607791,-90.07980628,Entire home/apt,70,30,0,,,3,365,0,
1.35505E+18,Spacious 3BR in Heart of MidCity,33741445,Hannah,,Mid-City,29.96644,-90.09317,Entire home/apt,131,30,0,,,1,362,0,
1.35588E+18,Spacious Uptown Home - Steps to Tulane,23306383,Serpil,,Audubon,29.94974,-90.11681,Entire home/apt,200,30,0,,,3,365,0,
1.35588E+18,Magnolia Room at Faubourg Orleans,8118306,Eric,,Marigny,29.9671145,-90.0620822,Entire home/apt,100,2,3,30-03-2025,0.98,20,348,3,25-XSTR-07519
1.35589E+18,Caribbean Casita at Faubourg Orleans,8118306,Eric,,Marigny,29.9671145,-90.0620822,Entire home/apt,100,2,5,15-06-2025,1.72,20,354,5,25-XSTR-07519
1.3559E+18,The Music Room at Faubourg Orleans,8118306,Eric,,Marigny,29.96711,-90.06208,Entire home/apt,100,2,6,15-06-2025,1.94,20,264,6,25-XSTR-07519
1.35591E+18,Voodoo Room at Faubourg Orleans,8118306,Eric,,Marigny,29.96711,-90.06208,Entire home/apt,89,2,1,15-06-2025,1,20,259,1,25-XSTR-07519
1.35591E+18,Mississippi River Room at Faubourg Orleans,8118306,Eric,,Marigny,29.96711,-90.06208,Entire home/apt,100,2,2,13-04-2025,0.69,20,262,2,25-XSTR-07519
1.35592E+18,Creole Cottage at Faubourg Orleans,8118306,Eric,,Marigny,29.96711,-90.06208,Private room,100,2,3,08-06-2025,1.03,20,357,3,25-XSTR-07519
1.35592E+18,Birds of Orleans at Faubourg Orleans,8118306,Eric,,Marigny,29.96711,-90.06208,Entire home/apt,100,2,3,14-06-2025,1.13,20,343,3,25-XSTR-07519
1.35593E+18,World’s Fair Room at Faubourg Orleans,8118306,Eric,,Marigny,29.96711,-90.06208,Entire home/apt,100,2,3,14-06-2025,0.95,20,240,3,25-XSTR-07519
1.35601E+18,Sunny Room w/Private Bath-Close to Bayou Boogaloo,145085151,Stephen,,Gentilly Terrace,30.01108,-90.05707,Private room,80,2,1,08-05-2025,0.73,1,0,1,"23-NSTR-15989, 23-OSTR-15996"
1.35601E+18,Treme Getaway,71840591,Rodney,,Treme - Lafitte,29.96786622,-90.07797965,Entire home/apt,96,30,4,07-05-2025,0.99,2,126,4,"25NSTR-57649, 25OSTR-56749"
1.35617E+18,The Parade Pad - Uptown NOLA,50668869,Pavle,,Milan,29.93109,-90.09804,Entire home/apt,650,30,0,,,4,90,0,
1.35688E+18,Historic Bourbon St. Cottage,30043748,Peter W.,,French Quarter,29.96306215,-90.06306087,Entire home/apt,150,60,0,,,3,365,0,
1.35688E+18,9 Room GuestHouse Whole House Rental,537576087,Rebecca,,Mid-City,29.9670362,-90.1013118,Hotel room,,2,1,12-05-2025,0.81,4,331,1,24-XSTR-13181
1.35688E+18,Queen Room in Midcity Guesthouse,537576087,Rebecca,,Mid-City,29.96751306,-90.10049421,Private room,56,2,10,31-05-2025,3.7,4,177,10,24-XSTR-13181
1.35696E+18,MidCity charming home Room near canal,678569415,Luis Alberto,,Mid-City,29.9643459,-90.0893794,Private room,132,1,3,04-05-2025,0.96,1,95,3,"25-NSTR-01949, 25-OSTR-01956"
1.35752E+18,Perfect Parade Galleries & Luxury on St. Charles!,64972692,William,,Central City,29.93307919,-90.08272678,Entire home/apt,1097,2,0,,,1,20,0,"25-NSTR-02039, 25-OSTR-01176"
1.3576E+18,"Food, Tours, Fun, Central Home",679069072,Marc,,Gentilly Terrace,30.00156,-90.04846,Entire home/apt,320,30,0,,,1,89,0,"23NSTR-54321, 20-OSTR-43212"
1.35793E+18,Garden District Gem,371006729,Ashley,,Garden District,29.92611674,-90.08609565,Entire home/apt,,30,0,,,2,365,0,
1.35799E+18,French Quarter Comfort,45295887,Wallace,,Marigny,29.9646892,-90.0586743,Entire home/apt,58,30,0,,,6,135,0,
1.35885E+18,Side A loft,117711428,Bryce,,Gentilly Terrace,30.00949225,-90.04867291,Entire home/apt,156,30,3,27-04-2025,1.06,1,270,3,"21-CSTR-01430, 21-OSTR-01430"
1.35888E+18,Marina Lakeview 3 bedroom condo,409294517,Corey,,West End,30.0199,-90.11489,Entire home/apt,200,30,0,,,3,365,0,
1.35913E+18,"4 bedrooms /4 bath with 5 beds, Penthouse condo",383545258,Reginald,,Marigny,29.96402,-90.05533,Private room,676,30,0,,,2,365,0,"25NSTR-67281, 25OSTR-67281"
1.35939E+18,Broadmoor Beauty! Stylish 1-Bedroom NOLA Getaway,64365837,Mike,,Gert Town,29.95718937,-90.10514417,Entire home/apt,69,3,2,13-04-2025,0.59,63,365,2,"25-CSTR-05761, 19-OSTR-26283"
1.35942E+18,Cozy 1 bedroom suite sleeps 4,383545258,Reginald,,Marigny,29.96559669,-90.05450915,Entire home/apt,425,30,0,,,2,365,0,
1.35946E+18,"Broadmoor Retreat: 1-BR NOLA Escape, New Orleans",64365837,Mike,,Gert Town,29.95737,-90.10378,Entire home/apt,67,3,9,25-05-2025,2.37,63,0,9,"25-CSTR-04900, 19-OSTR-26283"
1.35958E+18,A New Orleans Gem,286738967,Saint,,St. Bernard Area,29.9957373,-90.0815101,Entire home/apt,87,30,1,30-04-2025,0.61,2,351,1,
1.35973E+18,Mardi Gras Ready!,153185825,Darryl,,Broadmoor,29.9499085,-90.10135088,Entire home/apt,140,30,0,,,2,365,0,
1.35976E+18,Beautiful Gentilly Home!,676891553,Paris,,St. Roch,29.98766993,-90.05004801,Entire home/apt,350,30,0,,,1,179,0,"25-NSTR-00555, 25-OSTR-00554"
1.35977E+18,LUX NOLA Haven,679669062,Nira,,Milneburg,30.0199102,-90.05766634,Entire home/apt,206,30,6,05-06-2025,1.96,1,143,6,"25-NSTR-13110, 25OSTR-13095"
1.36043E+18,A New Orleans Vibe,286738967,Saint,,St. Bernard Area,29.9957373,-90.0815101,Entire home/apt,67,30,0,,,2,365,0,
1.36043E+18,Private Room Near Canal Street & Superdome,675649958,Christopher,,Central City,29.94112086,-90.09137632,Private room,89,30,0,,,4,167,0,"25-CSTR-82065, 25-OSTR-18368"
1.36061E+18,Casa Nola Near French Qtr,420240528,Sam,,Treme - Lafitte,29.97207953,-90.07600558,Entire home/apt,78,30,0,,,1,365,0,
1.36103E+18,"Charming, safe apt. with lovely front porch!",875856,Christina,,Broadmoor,29.94676977,-90.10392429,Entire home/apt,53,1,11,01-06-2025,3.2,2,19,11,"24-NSTR-10045, 24-OSTR-08519"
1.3611E+18,Pet Friendly 2 BR with Backyard Oasis in Treme,459989161,Jesse,,Treme - Lafitte,29.9689362,-90.0771618,Entire home/apt,82,30,1,08-05-2025,0.73,19,252,1,
1.36134E+18,"Down in the Treme, 1 Blk 2 FQ",14902900,Sandra,,Treme - Lafitte,29.96616,-90.06568,Entire home/apt,42,30,0,,,5,86,0,
1.36227E+18,Charming Retreat with Cozy Living Spaces,677487276,Tigran,,Mid-City,29.97169864,-90.09464224,Entire home/apt,209,1,0,,,1,318,0,"23-CSTR-09811, 20-OSTR-20553"
1.36256E+18,The Gallery,112118235,Darryl,,Seventh Ward,29.98426757,-90.05968547,Entire home/apt,156,2,1,08-06-2025,1,1,244,1,"20CSTR-70119, 20OSTR70119"
1.36258E+18,Luxury French Quarter Penthouse,680383351,Christopher Irran,,Central Business District,29.95490352,-90.07078333,Entire home/apt,526,30,1,04-03-2025,0.28,1,361,1,43-XSTR-06873
1.36312E+18,Mardi Gras! Uptown Newly Refurnished 2 Bdrm,44770475,Leah,,Milan,29.93217,-90.10171,Entire home/apt,500,30,0,,,1,364,0,"20cstr-19864, 20-ostr-98542"
1.36321E+18,Cozy Home in New Orleans,344326923,Jessica,,Mcdonogh,29.94188,-90.04847,Entire home/apt,65,2,8,11-06-2025,2.64,1,150,8,"25NSTR-00975, 25OSTR-00222"
1.3639E+18,The Comfy Cottage is your home.,472946472,Martha,,Hollygrove,29.96719,-90.12449,Entire home/apt,75,30,0,,,2,365,0,
1.36391E+18,1 bd rm apt 5 mins from the city,680768080,Duy,,Bywater,29.96383,-90.03223,Entire home/apt,59,30,0,,,1,355,0,
1.36482E+18,Villa in Heart of New Orleans,681047317,Timothy,,Mid-City,29.96590372,-90.09438985,Entire home/apt,60,30,0,,,1,358,0,
1.36489E+18,Esplanade and Bourbon - Apt 1A,39347482,Jeff,,Marigny,29.96507,-90.06168,Entire home/apt,1600,30,0,,,4,365,0,
1.3649E+18,Esplanade and Bourbon - Apt 1B,39347482,Jeff,,Marigny,29.9653,-90.06046,Entire home/apt,913,30,0,,,4,365,0,
1.36491E+18,Esplanade and Bourbon - Apt 2B,39347482,Jeff,,Marigny,29.96517,-90.06033,Entire home/apt,913,30,0,,,4,365,0,
1.36551E+18,Gentilly Master Suite,415531887,Rochelle And Brian,,Dillard,30.00338552,-90.06263742,Private room,,30,1,15-04-2025,0.47,7,0,1,
1.36568E+18,Big Easy Condo,5480237,Raymond,,Treme - Lafitte,29.96500267,-90.06581067,Entire home/apt,86,1,0,,,5,365,0,"23-NSTR-18389, 23-OSTR-18622"
1.36587E+18,Cozy New Orleans Retreat,79597408,A.M.G.,,Mcdonogh,29.9456075,-90.0524007,Private room,36,30,0,,,9,365,0,
1.36595E+18,Cozy Clean 1 Bedroom Unit with Fast WiFi! #1,535787181,Jordan,,Marigny,29.9678305,-90.0571795,Entire home/apt,51,3,7,02-06-2025,2.19,1,296,7,"22-CSTR-13813, 23-OSTR-11798"
1.36665E+18,Adorable Find,279609293,Yolanda,,Central City,29.9369258,-90.0859689,Entire home/apt,260,30,0,,,1,180,0,"23NSTR-19532, 22-OSTR-19532"
1.36674E+18,Quiet Room in New Orleans,395320238,Med,,Old Aurora,29.92557,-90.00984,Private room,32,30,0,,,2,351,0,
1.3668E+18,Garden Condo 2 bedroom w kitchen,376995864,EsplanadeMansion,,Treme - Lafitte,29.96571,-90.06437,Private room,94,1,3,11-05-2025,0.99,10,337,3,23-xstr-17910
1.36699E+18,Festival Season Home in New Orleans,38858862,Arthur,,Mcdonogh,29.94469,-90.05396,Entire home/apt,161,2,6,04-06-2025,1.71,2,88,6,"25-NSTR-00973, 25-OSTR-00971"
1.3681E+18,Quaint and Cozy Creole Cottage,498229915,Courtney,,Seventh Ward,29.98341007,-90.06254027,Entire home/apt,68,30,0,,,1,365,0,
1.36817E+18,Welcome 2 BentleyA Stylish Stay,681937563,Alvin,,Bywater,29.96415904,-90.04614788,Entire home/apt,154,30,0,,,1,89,0,"23nstr-13597, 20ostr-09453"
1.36917E+18,Spacious Southern Charm – Near Magazine Street,527739144,Amy,,Lower Garden District,29.93436,-90.07185,Entire home/apt,167,1,0,,,1,269,0,"23-NSTR-16441, 23-OSTR-16106"
1.3693E+18,Private Room Near Canal Street & Superdome,675649958,Christopher,,Central City,29.94103,-90.0923,Private room,100,30,1,01-04-2025,0.38,4,216,1,"25-CSTR-34018, 25-OSTR-32938"
1.36959E+18,Krewe of Delachaise 5 BR,167921411,Rochelle Marie,,Broadmoor,29.94818,-90.10079,Entire home/apt,,30,0,,,31,28,0,
1.37043E+18,New Orleans Gem – 4BR/2BA,672881769,Dina,,Lower Ninth Ward,29.9657898,-90.0209043,Entire home/apt,258,30,0,,,1,365,0,
1.37244E+18,"NURSES:Uptown30+day rental by St.CharlesAve
40%off",316795018,Margaret,,Central City,29.93302542,-90.08933009,Entire home/apt,108,30,0,,,2,89,0,
1.37323E+18,Gentilly Livin’,415531887,Rochelle And Brian,,Dillard,30.00175059,-90.06358558,Private room,22,30,0,,,7,70,0,
1.3735E+18,Perfect for a Relaxing Getaway! | Sleeps 5 (MTR),682428225,Ryan,,Central City,29.93874365,-90.08743364,Entire home/apt,81,30,0,,,4,180,0,"23NSTR-26495, 20OSTR-32929"
1.37353E+18,Your Perfect Home Away from Home! | Sleeps 3 (MTR),682428225,Ryan,,Central City,29.94068,-90.08707,Entire home/apt,64,30,1,30-03-2025,0.37,4,178,1,"23NSTR-26489, 20OSTR-32963"
1.37465E+18,Double Condos w Private Hot Tub,45441871,Jonathan Earl,,Central Business District,29.9496963,-90.0687181,Entire home/apt,703,1,2,26-05-2025,2,14,248,2,23-XSTR-21471
1.37487E+18,Cozy/Comfortable 2 Bedroom Cottage,683778401,Lee,,Treme - Lafitte,29.96687201,-90.07129156,Entire home/apt,162,30,0,,,1,365,0,
1.37501E+18,Treme’ Lagniappe “Something Extra”,280710836,Mallory,,Seventh Ward,29.9718692,-90.06048314,Entire home/apt,156,30,0,,,1,270,0,
1.37536E+18,Artistic Escape in NOLA Near French Quarter & CBD!,683768760,Olivia,,Mid-City,29.9636406,-90.0967922,Entire home/apt,141,1,4,20-05-2025,1.41,3,354,4,"21-CSTR-14778, 21-OSTR-12387"
1.37554E+18,Vibrant Uptown Retreat,95683904,Brad,,Leonidas,29.9487949,-90.1350589,Entire home/apt,104,2,4,28-05-2025,2.5,30,160,4,"22-CSTR-15640, 24-OSTR-03631"
1.37554E+18,Charming Riverbend Hideaway,95683904,Brad,,Leonidas,29.9487949,-90.1350589,Entire home/apt,56,2,5,02-06-2025,2.31,30,196,5,"22-CSTR-15640, 24-OSTR-03631"
1.3762E+18,Brand New 30 Day + in Algiers,178527,Jessica,,U.S. Naval Base,29.94969013,-90.03779138,Entire home/apt,87,30,0,,,4,206,0,
1.37634E+18,Awesome walking distance fromFQ,419510392,Claudio,,Central Business District,29.95136313,-90.06705613,Private room,170,30,0,,,1,270,0,
1.37706E+18,Queen Sized bed and Queen sized sofa bed,270107828,Mikesha,,St. Roch,29.98509973,-90.04700845,Entire home/apt,104,2,0,,,1,365,0,"25-NSTR-01759, 25-OSTR-01792"
1.37753E+18,Stylish Mid-City home!,651153995,Ashley,,Mid-City,29.97227628,-90.10266383,Entire home/apt,,30,0,,,2,365,0,"25-NSTR-30921, 25-OSTR-30987"
1.37788E+18,New Stylish CBD Loft Near French Quarter,95683904,Brad,,Central Business District,29.95128215,-90.07225275,Entire home/apt,84,2,1,02-06-2025,1,30,156,1,"22-CSTR-20868, 24-OSTR-03631"
1.37929E+18,Marchand Manor,654357321,Narcisse,,Navarre,29.99277,-90.10898,Entire home/apt,180,30,0,,,2,355,0,"23NSTR19244, 24OSTR19246"
1.37991E+18,French Mrkt-Decatur Ridge 1BR/1B,323664718,Nichole,,French Quarter,29.95884178,-90.06060017,Entire home/apt,,30,0,,,9,87,0,
1.37992E+18,The Jazz Duo,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,440,1,2,22-05-2025,2,18,246,2,24-XSTR-18160
1.37995E+18,Luxury Furnished 1BR/1BA + Loft,43946754,Joshua,,Lower Garden District,29.9412043,-90.0685943,Entire home/apt,60,90,0,,,1,365,0,
1.38004E+18,The Crescent Trio,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,482,1,3,01-06-2025,2.65,18,235,3,24-XSTR-18160
1.38004E+18,The Royal Trio,140315,Cody,,Treme - Lafitte,29.963501,-90.0668029,Entire home/apt,440,1,1,18-05-2025,1,18,256,1,24-XSTR-18160
1.38061E+18,Retreat near Frenchmen | Heated Private Pool,276892829,Daniel,,Bywater,29.9631869,-90.0363498,Entire home/apt,299,1,3,09-06-2025,3,56,350,3,"22-CSTR-13058, 24-OSTR-03381"
1.38062E+18,upper gallery,480717408,Jeffrey,,St. Claude,29.96941906,-90.03993923,Entire home/apt,109,2,2,11-05-2025,1.36,4,77,2,23-XSTR-23656
1.38118E+18,Quiet Escape in New Orleans,395320238,Med,,Old Aurora,29.92579699,-90.00833873,Entire home/apt,143,30,0,,,2,365,0,
1.38213E+18,Modern Stay!,666195188,Meagan,,Lower Ninth Ward,29.96575,-90.00751,Entire home/apt,63,30,0,,,3,344,0,
1.38215E+18,Modern Newly Built Townhouse!,666195188,Meagan,,Lower Ninth Ward,29.96647086,-90.00728692,Entire home/apt,63,30,0,,,3,322,0,
1.38407E+18,"NOLA charm
Located minutes away to the Super Dome",581803178,Tranicia,,Central City,29.9463333,-90.09213302,Entire home/apt,306,30,0,,,1,356,0,"24NSTR-54321, 20OSTR-54321"
1.38423E+18,Cozy Cute Townhome,661837632,Meagan,,Lower Ninth Ward,29.9637,-90.00963,Entire home/apt,63,30,0,,,4,365,0,
1.38432E+18,Modern Townhome!,661837632,Meagan,,Lower Ninth Ward,29.96225403,-90.01147805,Entire home/apt,55,30,0,,,4,290,0,
1.38494E+18,What a Gem!,581368202,Victoria,,Seventh Ward,29.97286,-90.06989,Entire home/apt,84,30,0,,,1,89,0,
1.38521E+18,Algiers Point Shotgun,13127602,Jonathan,,Algiers Point,29.94991785,-90.05167316,Entire home/apt,63,30,0,,,1,159,0,
1.38558E+18,Rooms Avail in Historic Algiers!,96848967,Karl,,Mcdonogh,29.94467,-90.05299,Private room,29,30,0,,,2,365,0,
1.3856E+18,Luxurious 11bed 8bath Condo Combo near FQ+PKG,390097449,Nick,,Central Business District,29.9457906,-90.0745451,Entire home/apt,633,2,0,,,19,309,0,24-XSTR-11433
1.3856E+18,Luxurious Artfilled Suites Near FQ and Superdome,390097449,Nick,,Central Business District,29.9457906,-90.0745451,Entire home/apt,508,2,0,,,19,309,0,24-XSTR-11433
1.3856E+18,Les Bonnes Maisons: Hotel Building Near Superdome,390097449,Nick,,Central Business District,29.9457906,-90.0745451,Entire home/apt,908,3,0,,,19,299,0,24-XSTR-11433
1.38627E+18,Spacious 1 BR Steps to St. Charles + Balcony,459989161,Jesse,,Milan,29.9287993,-90.0972747,Entire home/apt,86,30,0,,,19,365,0,
1.38629E+18,Studio Steps to St. Charles Streetcar + Balcony,459989161,Jesse,,Milan,29.9287993,-90.0972747,Entire home/apt,62,30,0,,,19,365,0,
1.38687E+18,BIG 2 Bdrm Apt,670786689,Bianca,,Central Business District,29.9525778,-90.0721584,Entire home/apt,139,30,0,,,1,218,0,"20STR-14877, 19-OSTR-07167"
1.38988E+18,Fenced Backyard: Spacious New Orleans Home!,456477857,Evolve,,Read Blvd East,30.0247625,-89.9572305,Entire home/apt,168,2,0,,,45,356,0,"25-NSTR-11782, 25-OSTR-15082"
1.39081E+18,Roami at Factors Row | 4 blocks to Bourbon St | St,444536077,Brandreth,,Central Business District,29.9506805,-90.0720854,Entire home/apt,101,1,4,13-05-2025,1.94,10,356,4,24-XSTR-17184
1.39138E+18,The Bywater Beauty,18687545,Matt,,Bywater,29.96239122,-90.0344284,Entire home/apt,88,30,0,,,1,247,0,
1.3917E+18,Studio 2 blocks to Magazine st,97320777,Dominique,,East Riverside,29.91831277,-90.09108648,Entire home/apt,68,1,1,07-04-2025,0.42,7,364,1,"24-NSTR-10144, 24-OSTR-09384"
1.39171E+18,5 bdr 2 bath Newly Renovated home blocks from FQs,101375157,Joseph,,Seventh Ward,29.97496949,-90.05835,Entire home/apt,288,30,0,,,1,180,0,"24-NSTR-02516, 24-OSTR-24594"
1.39199E+18,The Pines at Pershing Place 2,42240843,Anthony,,Marlyville - Fontainbleau,29.95338,-90.11166,Entire home/apt,56,30,0,,,2,219,0,
1.39202E+18,Luxe Home | Heated Pool & Hot Tub,276892829,Daniel,,Central City,29.9407686,-90.0762611,Entire home/apt,495,2,0,,,56,313,0,25-XSTR-13733
1.39276E+18,Charming 2BD Apartment in the Historic 7th Ward!,688289608,Jacob,,Seventh Ward,29.9764112,-90.07134135,Entire home/apt,150,1,1,26-05-2025,1,1,71,1,"25-NSTR-01213, 25-OSTR-01211"
1.39298E+18,"Spacious Gem - Close to Parks, Restaurants, stores",78471802,Kevin,,Fairgrounds,29.98136304,-90.08343328,Entire home/apt,323,2,0,,,2,348,0,"23-NSTR-17812, 24-OSTR-04216"
1.3935E+18,Luxury Condo 1 Bed 1.5 Bath Block off Magazine,106289693,William,,Lower Garden District,29.93273574,-90.0752309,Entire home/apt,122,30,2,05-05-2025,1.03,65,264,2,"24-CSTR-10058, 24-OSTR-04468"
1.39364E+18,Cozy Oasis by St Charles Avenue!,39839266,New Orleans Properties,,Central City,29.93748833,-90.07508761,Entire home/apt,80,30,0,,,2,365,0,"23-NSTR-14471, 23-OSTR-14451"
1.39383E+18,Bywater Gem!,1543594,Melinda,,Bywater,29.9633315,-90.0441207,Entire home/apt,90,30,0,,,2,256,0,
1.39413E+18,New Orleans Vibes,266174380,Kathy,,Central City,29.9434954,-90.08594719,Entire home/apt,228,30,0,,,1,364,0,
1.3943E+18,Quiet Home with Nola Charm,23717514,Amanda,,Marigny,29.96337697,-90.05302865,Entire home/apt,54,30,0,,,1,140,0,
1.39487E+18,Near French Quarter | On-Site Dining & Bar,680029719,Renato,,Lower Garden District,29.94436,-90.06581,Private room,102,1,2,25-05-2025,2,2,156,2,23-XSTR-15410
1.39497E+18,Lux Historic 3 Bedroom | Walk to French Quarter,114733090,Oliver,,Marigny,29.96757,-90.05269,Entire home/apt,205,1,5,15-06-2025,3.49,1,255,5,"24-NSTR-11244, 24-OSTR-11108"
1.39564E+18,Expansive garden view,541151080,Richard,,Fairgrounds,29.9887707,-90.08343209,Entire home/apt,130,30,0,,,2,365,0,"23-NSTR-12567, 20-OSTR-12567"
1.39643E+18,The Treme Suite - Fr Qtr Views!,689273391,Eric,,Treme - Lafitte,29.9649404,-90.0650108,Entire home/apt,292,30,0,,,4,364,0,
1.39645E+18,The Lafitte Suite -Fr Qtr Views!,689273391,Eric,,Treme - Lafitte,29.9649404,-90.0650108,Entire home/apt,292,30,0,,,4,365,0,
1.39646E+18,The Marigny Suite -Fr Qtr Views!,689273391,Eric,,Treme - Lafitte,29.9649404,-90.0650108,Entire home/apt,292,30,0,,,4,335,0,
1.39648E+18,The Basin Suite - Fr Qtr Views!,689273391,Eric,,Treme - Lafitte,29.9649404,-90.0650108,Entire home/apt,292,30,0,,,4,353,0,
1.39655E+18,3 Mi to French Quarter: Retreat w/ Private Yard,456477857,Evolve,,St. Roch,29.9902838,-90.0600202,Entire home/apt,80,30,0,,,45,359,0,
1.39664E+18,French Quarter Escape | Pet-friendly. Pool. Dining,689080569,Sheila Marie,,Central Business District,29.95504194,-90.06983636,Private room,,1,0,,,5,184,0,23-XSTR-15210
1.39664E+18,"Steps from Bourbon Street |  Pool, Dining & Jazz",689080569,Sheila Marie,,Central Business District,29.95497826,-90.06974865,Private room,,1,1,27-04-2025,0.58,5,184,1,23-XSTR-10124
1.39664E+18,Steps to Bourbon Street + Courtyard Pool,689080569,Sheila Marie,,Central Business District,29.95501483,-90.06980507,Private room,,1,0,,,5,184,0,23-XSTR-10124
1.39664E+18,Steps from Bourbon Street Jazz | Pool. Dining. Gym,689080569,Sheila Marie,,Central Business District,29.95504816,-90.06984709,Private room,,1,0,,,5,184,0,23-XSTR-10124
1.39664E+18,Quick Walk to Streetcars | Poolside & Balcony,689080569,Sheila Marie,,Central Business District,29.9550094,-90.06993829,Private room,,1,1,25-05-2025,1,5,184,1,23-XSTR-10124
1.39708E+18,Acura,689426590,Suzette,,French Quarter,29.95334093,-90.06636609,Entire home/apt,595,60,0,,,1,364,0,
1.39725E+18,Historic Newly Renovated Treme Retreat,689481295,Olivia,,Seventh Ward,29.9737097,-90.0593654,Entire home/apt,86,1,0,,,10,356,0,"20-CSTR-31533, 21-OSTR-12387"
1.39818E+18,A Perfect Peaceful Getaway | Sleeps 5,682428225,Ryan,,Central City,29.93858599,-90.08734808,Entire home/apt,65,1,0,,,4,180,0,"20CSTR-54558, 20OSTR-64258"
1.39859E+18,30 Day Stay For Professionals,79597408,A.M.G.,,Central City,29.940057,-90.089406,Entire home/apt,106,30,0,,,9,365,0,
1.39892E+18,Modern & Comfy Stay-Feels Like Home! Sleeps 3,682428225,Ryan,,Central City,29.93913073,-90.08719956,Entire home/apt,,1,0,,,4,268,0,"23-NSTR-16491, 23-OSTR-16135"
1.39902E+18,Steps to Bourbon Street + Courtyard Pool & Dining,689043491,Faron Shaquille,,French Quarter,29.954529,-90.066101,Private room,138,1,3,02-06-2025,3,2,193,3,23-XSTR-14141
1.39932E+18,Charming Cottage in Historic Neighborhood of Nola,385740356,Rie,,West Riverside,29.9179,-90.10472,Entire home/apt,92,30,0,,,1,358,0,
1.4E+18,Spacious Estate w/ Bar + Views,183980011,Aanand,,City Park,29.9830265,-90.0945669,Entire home/apt,411,1,3,10-05-2025,1.88,1,82,3,"25-NSTR-02070, 25-OSTR-00999"
1.40014E+18,Historic 2 bedroom | Walk to Streetcar & Oak St,459989161,Jesse,,Leonidas,29.9512487,-90.1301775,Entire home/apt,113,30,0,,,19,180,0,
1.40031E+18,NOLA bywater,4162034,Raquel,,Florida Area,29.9799588,-90.03070861,Entire home/apt,50,30,0,,,1,150,0,
1.40037E+18,Spacious 2 Story Home - Close to Downtown,21021603,Marcus,,Seventh Ward,29.97412,-90.06834,Entire home/apt,97,2,1,01-06-2025,1,1,249,1,"24-NSTR-18745, 24-OSTR-18852"
1.40069E+18,Long Term Close To Everything!,323664718,Nichole,,Treme - Lafitte,29.9676078,-90.0732789,Entire home/apt,125,30,0,,,9,270,0,
1.40146E+18,Chic Colorful CBD Loft Near FQ,95683904,Brad,,Central Business District,29.9508165,-90.071246,Entire home/apt,81,2,1,02-06-2025,1,30,37,1,"23-CSTR-11427, 24-OSTR-03631"
